name,outer,inner,N,nnz,coo_sd,coo_mflops,coo_sum,coo_l1,coo_l2,coo_l3,coo_bp,csr_sd,csr_mflops,csr_sum,csr_l1,csr_l2,csr_l3,csr_bp,dia_sd,dia_mflops,dia_sum,dia_l1,dia_l2,dia_l3,dia_bp,ell_sd,ell_mflops,ell_sum,ell_l1,ell_l2,ell_l3,ell_bp
oscil_dcop_33,30,100000,430,1544,339.790567,1861.08,29485,142395,495,50,0,366.802578,1992.96,29485,49229,953,115,0,-1,-1,-1,-1,-1,-1,-1,125.597070,687.92,29485,1934216886,3710,65,0
fpga_dcop_18,30,10000,1220,5892,297.061839,1581.91,14135,378114706,927,17,0,384.926487,2107.77,14135,280195372,928,108,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_38,30,10000,1813,11246,259.222833,1415.56,59903,682467863,15378,146,0,294.131157,1600.84,59903,485482791,14958,51,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_10,30,100000,430,1544,335.808256,1832.86,63974,134526,625,60,0,366.140658,1992.81,63974,55405,957,23,0,-1,-1,-1,-1,-1,-1,-1,124.906751,683.792,63974,1935235046,1160,61,0
oscil_dcop_26,30,100000,430,1544,337.113807,1844.13,59141,128769,539,50,0,368.881450,2014.73,59141,68382,692,7,0,-1,-1,-1,-1,-1,-1,-1,125.460244,687.172,59141,1929441804,3398,65,0
oscil_dcop_57,30,100000,430,1544,337.048278,1843.57,7988,134782,549,285,0,364.710012,1987.63,7988,69460,463,34,0,-1,-1,-1,-1,-1,-1,-1,125.415750,686.929,7988,1932321883,5252,80,0
fpga_dcop_11,30,10000,1220,5892,296.196755,1618.7,21233,378102233,1288,16,0,390.824952,1980.77,21233,280260697,522,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_38,30,100000,430,1544,336.500291,1839.1,32048,120334,439,41,0,367.232835,1996.69,32048,56888,543,252,0,-1,-1,-1,-1,-1,-1,-1,125.570726,687.778,32048,1984861607,1285,50,0
ASIC_100ks,30,500,99190,578890,240.898912,1319.45,7942,2283643832,239556624,3288779,0,263.472429,1443.09,7942,1683313669,179785811,7708,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_18,30,10000,1813,11246,261.319070,1431.27,41802,683013985,12889228,186,0,295.900521,1618.52,41802,486073995,1967,41,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_03,30,10000,1813,11148,261.841070,1432.36,16484,673123565,8303030,49,0,301.901151,1652.31,16484,483979542,2124,21,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_47,30,100000,430,1544,337.847083,1849.33,7988,139552,509,65,0,368.744558,2016.47,7988,45236,751,15,0,-1,-1,-1,-1,-1,-1,-1,124.759561,682.823,7988,1939149823,1612,54,0
adder_dcop_10,30,10000,1813,11232,266.648090,1459.74,16434,687278071,3350600,157,0,296.485033,1621,16434,484281812,3524,32,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fpga_dcop_02,30,10000,1220,5892,295.948260,1594.5,42762,378205700,467,17,0,393.918402,1992.78,42762,279146787,439,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adder_dcop_63,30,10000,1813,11246,260.316420,1424.19,11960,682075115,22305,50,0,293.718639,1598.79,11960,485381394,2102,143,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_31,30,100000,430,1544,338.183305,1851.56,43177,143605,598,186,0,367.015128,1994.8,43177,42453,326,79,0,-1,-1,-1,-1,-1,-1,-1,124.734459,682.684,43177,1939929373,4024,68,0
adder_dcop_19,30,10000,1813,11245,260.121984,1423.09,39039,683180996,10357400,32,0,296.237770,1620.27,39039,486164414,6875,21,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oscil_dcop_53,30,100000,430,1544,336.640644,1840.25,7988,128771,624,71,0,364.698578,1981.64,7988,38896,394,19,0,-1,-1,-1,-1,-1,-1,-1,125.161950,685.432,7988,1931831984,7144,224,0
